Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t27,0.0,5.512983980596179e-8,1.3513535557362055,0.5577468706057602,1.9091004814718056
t28,0.0,5.5720567461122596e-8,1.3526111888581074,0.5591206288560824,1.9117318734347573
t29,0.0,5.828837764943767e-8,1.3488408711367728,0.5550644584144957,1.9039053878396461
t30,0.0,6.385576327156416e-8,1.3534347408843619,0.5601032003068905,1.9135380050470157
t31,0.0,0.0009638752898113691,2.2713953928047704e-8,2.5366993957212206e-8,0.0009639233707592543
t32,0.0,1.289791880674935e-7,1.3578538572991503,0.5650922727609057,1.9229462590392439
t33,0.0,7.860363397079493e-7,1.3486042982814657,0.5549247352135985,1.9035298195314039
t34,0.0,1.3493064608425555e-7,1.3562671753055309,0.5634083473390742,1.919675657575251
t35,0.0,0.0009666008221294184,7.687899219854745e-9,7.970010152421388e-9,0.0009666164800387907
t36,0.0,0.05999970629434786,1.3483686999575784,0.5547928076097952,1.9631612138617214
t37,0.0,0.0009628860065607679,2.1947919704034262e-7,2.194686987439826e-7,0.0009633249544565522
t38,0.0,2.189140281083679e-7,1.3524841882218075,0.5593795559383363,1.9118639630741718
t39,0.0,0.0009626932771827777,3.135829746614919e-7,3.1356296995522365e-7,0.0009633204231273945
t40,0.0,2.8236492471788315e-7,1.349580912303433,0.5563144381589296,1.9058956328272874
t41,0.0,0.059999884881530144,0.48106492760379216,0.21828212769696093,0.7593469401822832
t42,0.0,0.059999924099935965,1.3503158508965583,0.5572421562110208,1.967557931207515
t43,0.0,0.05999992606714924,0.0011138232987317478,0.001110697465060804,0.06222444683094179
t44,0.0,0.059999922324783676,1.3465606802352483,0.553266021805532,1.9598266243655638
t45,0.0,0.00096327113362072,2.397304495359607e-8,2.694721903806388e-8,0.0009633220538847117
t46,0.0,0.0599999032807657,1.3387039182038585,0.5449227951859646,1.943626616670589
t47,0.0,1.5659059876195391e-7,2.0509347399549038e-8,2.264803735391519e-8,1.9974798351541816e-7
