Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t210,0.0,1.1812905474367047e-8,2.48180375901597e-8,2.2272340732298998e-8,5.8903283796825747e-8
t211,0.0,1.805215320630537e-8,2.049856230106523e-7,1.054426049058793e-7,3.28480381122837e-7
t212,0.0,1.1550559327443195e-8,2.481814016269345e-8,2.2272415019398076e-8,5.864111450953471e-8
t213,0.0,1.805215981500108e-8,1.1602890219812659e-6,1.8290505125609314e-7,1.36124623305236e-6
t214,0.0,1.6318790074286233e-8,3.3972585234165566e-8,2.937637131794827e-8,7.966774662640007e-8
t215,0.0,3.7733704835892946e-8,3.3974476597140384e-8,2.9377676077927345e-8,1.0108585751096068e-7
t216,0.0,4.32418189653136e-8,3.3974497593508244e-8,2.9377690496054917e-8,1.0659400705487676e-7
t217,0.0,4.48152038963756e-8,3.397465421794699e-8,2.9377791330219675e-8,1.0816764944454226e-7
t218,0.0,4.8482535732962457e-8,3.397459609387363e-8,2.937775252838713e-8,1.1183488435522322e-7
t219,0.0,4.692704469712008e-8,3.397476381411888e-8,2.937786034344521e-8,1.1027966885468417e-7
t220,0.0,4.8989991778619424e-8,3.397468861341672e-8,2.937781125978265e-8,1.123424916518188e-7
t221,0.0,4.49442740985617e-8,3.397483630842325e-8,2.9377905600204476e-8,1.0829701600718943e-7
t222,0.0,3.64410302006642e-8,3.3974735058464904e-8,2.9377841819253045e-8,9.979360707838216e-8
t223,0.0,2.6739564165133755e-8,3.3974793192376755e-8,2.9377873844003603e-8,9.009223120151412e-8
t224,0.0,4.136887480180147e-8,3.397453999187656e-8,2.937771681742144e-8,1.0472113161109946e-7
t225,0.0,9.886947864879047e-8,3.397461579729036e-8,2.937776701686149e-8,1.6222186146294232e-7
t226,0.0,3.88602463934738e-7,3.397484805342421e-8,2.9377914522318773e-8,4.5195522651048095e-7
t227,0.0,2.7921436098252705e-7,3.397483764453806e-8,2.9377906943294513e-8,3.4256710557035965e-7
t228,0.0,9.421641259562153e-7,3.397492315663324e-8,2.9377960619231004e-8,1.0055170097320797e-6
t229,0.0,0.05999947311768185,3.397498417224099e-8,2.9378002269695907e-8,0.05999953647066829
t230,0.0,3.5255453744748217e-7,3.3974972498787966e-8,2.9377988742276723e-8,4.1590749868854684e-7
t231,0.0,1.004886652604071e-6,3.397492994186071e-8,2.9377962194749747e-8,1.0682395447406815e-6
t232,0.0,0.059999469429302725,3.397504208833583e-8,2.937802943556293e-8,0.05999953278237424
t233,0.0,2.46419364850468e-8,3.3975168015857164e-8,2.9378099485826323e-8,8.799520398673029e-8
t234,0.0,1.571628263369536e-8,3.397495363048737e-8,2.9377976578799942e-8,7.906921284298268e-8
t235,0.0,2.3798279020231308e-8,1.7310249777545063e-7,9.631706085252136e-8,2.932178376482033e-7
t236,0.0,1.5726831768689783e-8,3.397496688646368e-8,2.9377983391069396e-8,7.907978204622286e-8
t237,0.0,2.9690893036428544e-8,3.397497357130812e-8,2.9377983788259354e-8,9.304385039599601e-8
t238,0.0,4.636872315827747e-8,3.397492832842197e-8,2.9377957834936678e-8,1.0972160932163611e-7
t239,0.0,1.256627748299933e-7,3.397490439084417e-8,2.9377940728136432e-8,1.890156199489739e-7
t240,0.0,8.908416072739762e-8,3.39749495781524e-8,2.9377968236136146e-8,1.5243707854168617e-7
t241,0.0,8.106191185047339e-8,3.397500294574576e-8,2.937799839364211e-8,1.4441491318986126e-7
t242,0.0,8.307608465568706e-8,3.397500088254563e-8,2.9377997699828318e-8,1.46429083238061e-7
t243,0.0,6.720993898281806e-8,3.3975149064427896e-8,2.9378092674115515e-8,1.3056318072136147e-7
t244,0.0,2.545950652595857e-8,3.3975111940914245e-8,2.9378065487655275e-8,8.881268395452809e-8
t245,0.0,2.37985643605312e-8,1.313578043005573e-7,8.184351977565895e-8,2.3699988843674743e-7
t246,0.0,1.3380159123484899e-8,3.397509718874449e-8,2.9378056566984517e-8,7.67333128792139e-8
t247,0.0,2.0680858432352056e-8,2.42988118497928e-7,1.1466725863663526e-7,3.783362355669153e-7
t248,0.0,1.4681065870873978e-8,3.3974939207817226e-8,2.9377955179739858e-8,7.803396025843106e-8
t249,0.0,2.1765676017128284e-8,3.3975503741462615e-8,2.9378318833139055e-8,8.511949859172995e-8
t250,0.0,3.684222426377124e-8,3.397502805747589e-8,2.9378008035315443e-8,1.0019526035656256e-7
t251,0.0,3.925217936324004e-8,3.397510147246346e-8,2.937805217414466e-8,1.0260533300984815e-7
t252,0.0,5.84032351424202e-8,3.397508648990087e-8,2.9378043171038197e-8,1.2175636480335926e-7
t253,0.0,9.52438872581218e-8,3.3975062086994993e-8,2.937802330212618e-8,1.5859697264724297e-7
t254,0.0,9.783096711773656e-8,3.397508539221665e-8,2.9378038478729342e-8,1.6118409098868256e-7
t255,0.0,9.028426448946095e-8,3.397508042542241e-8,2.9378031807449056e-8,1.5363737672233241e-7
t256,0.0,0.05999941803410642,3.397517278326739e-8,2.9378089790843394e-8,0.059999481387369
t257,0.0,3.882873272274153e-8,3.397510264383206e-8,2.9378046280641214e-8,1.021818816472148e-7
t258,0.0,1.4055046094687183e-8,3.397503287110574e-8,2.937800243969998e-8,7.74080814054929e-8
t259,0.0,1.8035934218806824e-8,2.4300083108086914e-7,1.1466994575792863e-7,3.757067110576046e-7
t260,0.0,1.3464755683528604e-8,3.39750536259822e-8,2.937801320006183e-8,7.681782250957264e-8
t261,0.0,2.0626133490580762e-8,2.4299725943863014e-7,1.1466913702095115e-7,3.7829252995016206e-7
t262,0.0,5.0197196101092766e-8,3.3975023667511e-8,2.9377991893852883e-8,1.1355021166245665e-7
t263,0.0,1.1052735799832204e-7,3.3974978269442065e-8,2.937795975546467e-8,1.7388029602322877e-7
t264,0.0,1.1925224451530467e-7,3.397502554704092e-8,2.93779892589981e-8,1.826052593213437e-7
t265,0.0,1.0626334808636592e-7,3.3975043279172585e-8,2.937799752354113e-8,1.6961638888907964e-7
t266,0.0,3.123612567015627e-8,3.3975167211509337e-8,2.9378076737083334e-8,9.458936961874893e-8
t267,0.0,3.819485177724081e-8,3.397529946392736e-8,2.937815763381182e-8,1.0154830887497999e-7
t268,0.0,4.828112558142446e-8,3.397516612189455e-8,2.9378074442515728e-8,1.1163436614583474e-7
t269,0.0,5.5362734634987155e-8,3.397525319597434e-8,2.9378128642920266e-8,1.1871611647388177e-7
t270,0.0,3.018843961860381e-8,3.397512152805836e-8,2.9378041854941777e-8,9.354160300160394e-8
t271,0.0,1.517603650567954e-8,3.397611142639555e-8,2.937869210421111e-8,7.85308400362862e-8
t272,0.0,5.003576496960948e-8,3.3974941895664526e-8,2.937792556477671e-8,1.1338863243005071e-7
t273,0.0,3.68998640849655e-8,3.397508794385376e-8,2.937801635662012e-8,1.0025296838543937e-7
t274,0.0,4.868261341502359e-8,3.397508442224069e-8,2.9378013412879875e-8,1.1203571125014416e-7
t275,0.0,4.42628887593587e-8,3.3975273360368535e-8,2.9378132860732953e-8,1.0761629498046018e-7
