Z_1
9.18949500630815e-9
5.432962088564821e-9
5.5135736223787e-9
4.8913561529698e-9
4.601269475855519e-9
5.355881126652493e-9
6.288367734464338e-9
6.5432962641501176e-9
6.077716562610225e-9
5.551527124974746e-9
6.431791947356016e-9
5.957049455389949e-9
1.5318246994236243e-8
7.0434435850100775e-9
6.61165938085418e-9
5.984465447655663e-9
8.338250030150408e-9
4.987253475507858e-9
6.8403827401394e-9
7.961052574405799e-9
4.072111976542286e-9
5.521403640563843e-9
9.433942319421304e-9
6.679607109372533e-9
1.4289458699014848e-8
8.842298752097165e-9
1.2158895776870888e-8
1.3193921386562739e-8
1.007994896736501e-8
1.083098687248294e-8
3.610411007204685e-9
5.852776276508244e-9
7.971871001447029e-9
7.05193435635893e-9
2.8051328349371447e-9
4.937790559025357e-9
4.949636314059716e-9
5.576648442987528e-9
5.030488217459827e-9
6.224801385726832e-9
4.406041189125488e-9
3.9676265642750856e-9
3.933767668837937e-9
5.794800600992965e-9
3.6458743279734886e-9
4.240041769184375e-9
3.765268619237302e-9
5.6058786575418665e-9
5.689776421076727e-9
5.819948792332029e-9
5.850486396195767e-9
5.817036131919891e-9
5.287434226977682e-9
4.08495231504948e-9
2.277958789804346e-9
5.238986963634789e-9
2.9145801804206734e-8
3.5063301030347564e-8
7.934743038276814e-7
9.999997637144132
4.99999991915423
9.999999918020512
4.9999998898525755
9.999999974579815
3.0252134441432453e-9
2.5723568937530975e-9
2.6712775091604665e-9
2.656744144543717e-9
2.8526470667784215e-9
3.2567476721151965e-9
2.3845869774384356e-9
3.3195629929855715e-9
2.105112556990312e-9
2.658551841079782e-9
2.9812746513660592e-9
2.6740421539101653e-9
3.4035512821494543e-9
2.670686195624815e-9
2.787263854713102e-9
2.4348066762881816e-9
4.770905941947341e-9
6.834411619360346e-9
2.4900365110885833e-8
9.999999822702748
4.999999863140372
9.99999974834703
2.3641936477011888e-7
9.999999932945181
2.3058775429203116e-9
2.561805232852857e-9
2.570231717042573e-9
2.5401183289744965e-9
2.6144620087190237e-9
2.886967877737756e-9
2.2709734602337585e-9
2.712638715595578e-9
2.0975663280526735e-9
2.547859328278045e-9
2.4283699027541495e-9
2.6223676688534363e-9
2.635653794290339e-9
2.5679867797874093e-9
1.977925433905308e-9
2.9428677219668866e-9
4.999999904083404
9.999999881193533
4.999999904081026
9.999999717899062
3.250117831546787e-7
9.999999736914448
4.999999841847437
9.99999992250371
4.831870973217681e-9
3.6685593568428696e-9
4.062786835092391e-9
3.931710076247786e-9
3.5866552726856548e-9
3.915923045595096e-9
3.045595965388288e-9
7.3190245903376475e-9
4.530697227513367e-9
4.765953613823116e-9
5.029171552829937e-9
6.178953529569242e-9
3.1970204594037287e-9
3.011482595161627e-9
2.3395871565223333e-9
3.479317883878739e-9
3.826308279273221e-9
3.65309360023666e-9
3.876371003964261e-9
4.247819156762821e-9
2.539081841928703e-9
5.112634154064429e-9
2.671530663738359e-9
4.774703575436961e-9
2.6524624058135892e-9
3.2132506596072587e-9
2.624798856758907e-9
3.2345656335384e-9
2.6168717508041147e-9
3.2707267935127014e-9
3.0345292185753502e-9
3.295127746903534e-9
7.0991777533107805e-9
5.141835390657302e-9
4.392087418392226e-9
5.487767485771885e-9
3.7045419703256974e-9
3.6610881444000117e-9
3.88792856207398e-9
3.694613647478139e-9
4.991595302805248e-9
4.1134270276154436e-9
5.155423212780063e-9
4.351484163115166e-9
4.393061454764297e-9
4.036941251042057e-9
4.359521050880918e-9
7.340222789829715e-9
3.6790848913117585e-9
4.115608126814775e-9
3.698855826226662e-9
4.281232044751035e-9
3.969888764698923e-9
5.9739233769010424e-9
4.680410026747878e-9
3.2625119631909458e-9
6.298670878039286e-9
6.825893772224737e-9
4.748570779417701e-9
5.020502691950476e-9
6.348203861004374e-9
7.88884250823468e-9
3.632817943580268e-9
1.3164935872422469e-8
8.413477462381697e-9
7.996656426767411e-9
1.3314687637647577e-8
2.8724128815285763e-8
1.0176763178804785e-8
1.119939691863967e-8
2.0284577218625457e-8
9.999999994427503
3.744996900053264e-9
4.094717140142557e-9
7.56311834855553e-9
4.765938896970243e-9
7.34706403560614e-9
4.551825255607174e-9
5.4660512329438995e-9
1.2417482084674763e-8
7.122922666678588e-9
1.7547141553862443e-8
7.564965220836136e-9
7.737539844984054e-9
6.400265402350818e-9
1.5219406232214638e-8
2.784842248768096e-9
5.129427396852332e-9
3.7188988378113176e-9
4.091131512606462e-9
3.625481847435706e-9
4.182501633076151e-9
4.252715895176181e-9
3.818923857244341e-9
3.4731157911258885e-9
4.327857171174867e-9
3.835816810615497e-9
5.97236148558593e-9
3.753392080789334e-9
4.200531586717085e-9
3.625479852377843e-9
5.947997833826668e-9
8.971057196836133e-9
