Line,1,2
t1,49.99998987764846,0.0
t2,49.99998976479368,0.0
t3,49.99998525219805,0.0
t4,49.999985444732886,0.0
t5,49.99998546027436,0.0
t6,49.99998527081454,0.0
t7,49.99998955685682,0.0
t8,49.99998954264888,0.0
t9,0.0,23.463970434707853
t10,0.0,52.23434212415042
t11,0.0,48.86853694844903
t12,0.0,34.58849188335876
t13,0.0,42.94968887043211
t14,0.0,44.921397179931006
t15,0.0,35.24490416061672
t16,0.0,31.97786417478108
t17,49.99999086493564,0.0
t18,49.99998502909334,0.0
t19,49.99998955917515,0.0
t20,49.99998517685106,0.0
t21,49.999989934739865,0.0
t22,49.999985552526574,0.0
t23,49.999990273007406,0.0
t24,49.999985873553086,0.0
t25,49.99998832244637,0.0
t26,49.999988761374055,0.0
t27,49.99998881220301,0.0
t28,49.99998879624615,0.0
t29,49.99998571788852,0.0
t30,49.99999036320405,0.0
t31,49.9999898421233,0.0
t32,49.99998515078166,0.0
t33,0.0,18.836144071902826
t34,0.0,44.25368462234981
t35,0.0,36.26470188731799
t36,0.0,7.042344129471151
t37,0.0,8.412429055747047
t38,0.0,10.867620473688062
t39,0.0,2.3496077701492566
t40,0.0,18.97634773315738
t41,49.99998563714674,0.0
t42,49.999988395520845,0.0
t43,49.99998877818356,0.0
t44,49.999989231564726,0.0
t45,49.999984984228256,0.0
t46,49.99998969009819,0.0
t47,49.99998544965993,0.0
t48,49.99998949547808,0.0
t49,49.99998142725098,0.0
t50,49.99998413750168,0.0
t51,49.99998433821206,0.0
t52,49.99998434168515,0.0
t53,49.99999055613202,0.0
t54,49.99998589756047,0.0
t55,49.99998522573852,0.0
t56,49.99998524884103,0.0
t57,0.0,12.962390438383395
t58,0.0,56.95255959894581
t59,0.0,27.43343520223176
t60,0.0,37.323020950209425
t61,0.0,47.58311846273158
t62,0.0,51.051636554056536
t63,0.0,66.63361400513998
t64,0.0,43.742829028303646
t65,49.99998414492132,0.0
t66,49.99998226082703,0.0
t67,49.99998727748875,0.0
t68,49.999983340280785,0.0
t69,49.99998354626986,0.0
t70,49.99998393915696,0.0
t71,49.99998867854415,0.0
t72,49.99998440850959,0.0
t73,49.99998685568559,0.0
t74,49.99998699060496,0.0
t75,49.99998290453192,0.0
t76,49.99998295599432,0.0
t77,49.9999873519001,0.0
t78,49.99998906117689,0.0
t79,49.999983741533875,0.0
t80,49.99998418906201,0.0
t81,0.0,29.79005409959193
t82,0.0,69.53142796778315
t83,0.0,63.967979810628094
t84,0.0,44.31367824038984
t85,0.0,45.246001349196675
t86,0.0,51.597407411962166
t87,0.0,47.67691955695473
t88,0.0,47.26990195238717
t89,49.99998954685618,0.0
t90,49.99998343063444,0.0
t91,49.99998801909145,0.0
t92,49.99998422045689,0.0
t93,49.99998446255902,0.0
t94,49.99998922276786,0.0
t95,49.99998490046028,0.0
t96,49.99998936085285,0.0
t97,49.99998309785219,0.0
t98,49.999982413043035,0.0
t99,49.999985245155074,0.0
t100,49.999985595190275,0.0
t101,49.99998559400241,0.0
t102,49.99998536356894,0.0
t103,49.999989510348826,0.0
t104,49.999989044316365,0.0
t105,0.0,16.99229446768867
t106,0.0,20.036925200748648
t107,0.0,4.169764110688536
t108,0.0,40.54212670491161
t109,0.0,24.65345635887579
t110,0.0,22.512714258523825
t111,0.0,46.58528745246936
t112,0.0,28.529075134322014
t113,49.999984987371185,0.0
t114,49.99998876643589,0.0
t115,49.999988753916256,0.0
t116,49.99998915852224,0.0
t117,49.999984896359926,0.0
t118,49.99998963060919,0.0
t119,49.99998981651463,0.0
t120,49.99998997761715,0.0
t121,49.999983686418496,0.0
t122,49.9999857829606,0.0
t123,49.99999036863881,0.0
t124,49.99999034234963,0.0
t125,49.99998573491619,0.0
t126,49.99998548278457,0.0
t127,49.99998959362758,0.0
t128,45.10793820190203,0.0
t129,0.0,46.89144922322207
t130,0.0,77.86905545914324
t131,0.0,59.362077498137204
t132,0.0,32.23738208122172
t133,0.0,28.30393237190603
t134,0.0,33.13025611809
t135,0.0,30.956197832739992
t136,0.0,30.271445100516793
t137,49.999982732235274,0.0
t138,49.99998030314363,0.0
t139,49.99998578950011,0.0
t140,49.999986103620174,0.0
t141,49.99998653383676,0.0
t142,49.999986859129066,0.0
t143,49.99998267360926,0.0
t144,49.99998282690298,0.0
t145,49.999987569944956,0.0
t146,49.99998315927317,0.0
t147,49.99998801277777,0.0
t148,49.99998656391184,0.0
t149,49.999987910312726,0.0
t150,49.99998765805601,0.0
t151,49.99998258831901,0.0
t152,41.170402430550055,0.0
t153,0.0,57.51983311947776
t154,0.0,83.96506168724692
t155,0.0,71.56702764412165
t156,0.0,41.86286167322213
t157,0.0,65.36951944835688
t158,0.0,73.36328388224199
t159,0.0,48.259689967598604
t160,0.0,48.61846725869618
t161,49.99998015999495,0.0
t162,49.999980358229095,0.0
t163,49.99998077241904,0.0
t164,49.999981384012,0.0
t165,49.999981903103354,0.0
t166,49.99998678014622,0.0
t167,49.99998702714684,0.0
t168,49.99998277176332,0.0
t169,49.99998592490273,0.0
t170,49.99998710881344,0.0
t171,49.999987688012325,0.0
t172,49.99998316261943,0.0
t173,49.99998751673459,0.0
t174,49.999982611178694,0.0
