Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t106,0.0,8.265134449304716e-6,8.220139656307898e-6,8.221484676526908e-6,2.470675878213952e-5
t107,0.0,8.136878640194252e-6,8.094287446157692e-6,8.095600827644696e-6,2.432676691399664e-5
t108,0.0,8.079637935501677e-6,8.03601017558802e-6,8.036853685093228e-6,2.4152501796182922e-5
t109,0.0,8.011153827672305e-6,7.968833945512161e-6,7.970137287930192e-6,2.3950125061114655e-5
t110,0.0,8.0785575655625e-6,8.034479833181199e-6,8.036024854836351e-6,2.414906225358005e-5
t111,0.0,8.17216726005013e-6,8.12633017708089e-6,8.127938154614031e-6,2.4426435591745053e-5
t112,0.0,8.428877356681334e-6,8.37979236876565e-6,8.381430808858503e-6,2.5190100534305488e-5
t113,0.0,0.057724488806307005,1.450172787175346,0.6959158389228698,2.203813114904523
t114,0.0,0.05772502103417641,1.4501749782756432,0.6959174605064332,2.203817459816253
t115,0.0,0.057725008162538144,1.4501748326252935,0.6959173647726867,2.2038172055605183
t116,0.0,0.05772500743989786,1.4501747944748224,0.695917340087903,2.2038171420026234
t117,0.0,0.05772501385139509,1.4501748128268706,0.6959173505493662,2.203817177227632
t118,0.0,0.05772500824339481,1.4501747371713842,0.6959172984417876,2.2038170438565667
t119,0.0,0.057724987766641755,1.4501745505268138,0.6959171732150657,2.203816711508521
t120,0.0,0.0577248851994936,1.4501740690775489,0.6959168049911767,2.203815759268219
t121,0.0,0.056632607658,1.449077849433276,0.6948169434513939,2.20052740054267
t122,0.0,0.05772385088375504,1.450171661229064,0.6959147057734296,2.2038102178862484
t123,0.0,0.05772438523189557,1.4501723369495314,0.6959153950138448,2.203812117195272
t124,0.0,0.057724843609317456,1.4501734881981387,0.6959164124477314,2.2038147442551876
t125,0.0,0.05772488914789574,1.4501735152873896,0.6959164651938748,2.20381486962916
t126,0.0,0.05772492501320778,1.4501735409654548,0.695916509401172,2.2038149753798346
t127,0.0,0.05772494146895499,1.4501735140079286,0.6959165001073392,2.203814955584223
t128,0.0,8.845266968943235e-6,8.860217540216133e-6,8.8491704351964e-6,2.6554654944355772e-5
t129,0.0,8.501749741664755e-6,8.449574620569009e-6,8.45089500804939e-6,2.5402219370283154e-5
t130,0.0,8.180237563131936e-6,8.132896398061658e-6,8.133615825814344e-6,2.4446749787007942e-5
t131,0.0,8.111201040153741e-6,8.06453063330616e-6,8.065402269185293e-6,2.4241133942645194e-5
t132,0.0,7.990828597000788e-6,7.946848645082806e-6,7.94777537085082e-6,2.3885452612934415e-5
t133,0.0,7.883741575754089e-6,7.840735951857144e-6,7.841634374290799e-6,2.356611190190203e-5
t134,0.0,7.860091250624825e-6,7.817830484062716e-6,7.818712525963894e-6,2.3496634260651433e-5
t135,0.0,8.005616017601333e-6,7.962399345641072e-6,7.963111641824832e-6,2.3931127005067235e-5
t136,0.0,8.273714466445716e-6,8.226083219789359e-6,8.2272317703201e-6,2.4727029456555175e-5
t137,0.0,0.05299045097531328,1.4445452842657653,0.690429649855552,2.1879653850966303
t138,0.0,0.05299674087190276,1.4446308736234952,0.690483557086091,2.1881111715814887
t139,0.0,0.052996184895911,1.4446155014679278,0.6904746629197793,2.1880863492836182
t140,0.0,0.05299529955329533,1.4446095872360516,0.6904707495656639,2.188075636355011
t141,0.0,0.05299454614990347,1.4446062496334353,0.6904682668318359,2.188069062615175
t142,0.0,0.05299351417811734,1.444598461451757,0.6904629564290568,2.188054932058931
t143,0.0,0.052992108936047826,1.4445848775733685,0.6904539308247521,2.1880309173341685
t144,0.0,0.05299011567362458,1.4445629196333944,0.6904391885987596,2.1879922239057787
t145,0.0,0.05298392300474793,1.4444797892749646,0.6903824921683974,2.18784620444811
t146,0.0,0.052983535319955956,1.4444706280937363,0.6903773429549604,2.187831506368653
t147,0.0,0.052927743385784765,1.4439641512962913,0.6900222545799192,2.1869141492619955
t148,0.0,0.00019309945161935296,0.00020245829901234156,0.00020124335795571212,0.0005968011085874066
t149,0.0,0.052966142388210874,1.4442448945687174,0.690227370536776,2.1874384074937043
t150,0.0,0.05298062994328086,1.4444227251970072,0.6903492168968854,2.1877525720371738
t151,0.0,0.05297948716511893,1.4444072945647868,0.6903394890104851,2.187726270740391
t152,0.0,8.99607807155053e-6,8.959792836206506e-6,8.955962530338353e-6,2.691183343809539e-5
t153,0.0,8.445680742611642e-6,8.391485794430544e-6,8.393154068321642e-6,2.5230320605363832e-5
t154,0.0,8.241691716720269e-6,8.193325590094598e-6,8.19453665839731e-6,2.4629553965212177e-5
t155,0.0,8.132202219991201e-6,8.084630498084461e-6,8.086159925731122e-6,2.4302992643806784e-5
t156,0.0,8.072811690090304e-6,8.025303310642495e-6,8.027021888878782e-6,2.412513688961158e-5
t157,0.0,7.996997895624475e-6,7.94838897524153e-6,7.949910919868359e-6,2.3895297790734364e-5
t158,0.0,8.026565717313773e-6,7.97960961600612e-6,7.980820655051942e-6,2.3986995988371835e-5
t159,0.0,8.07990713770793e-6,8.03291105775929e-6,8.03453720996277e-6,2.414735540542999e-5
t160,0.0,8.289880700727904e-6,8.23904606429439e-6,8.240908726146968e-6,2.4769835491169263e-5
t161,0.0,0.00011305298968751114,0.00010554023887218987,0.00010616276925281571,0.0003247559978125167
t162,0.0,0.028830979115194385,0.9058982669427514,0.28442533667063635,1.2191545827285821
t163,0.0,0.028816873508794725,0.9077793030894387,0.2851122695542155,1.2217084461524488
t164,0.0,0.028798992942736707,0.906552334779071,0.28478526224531436,1.2201365899671222
t165,0.0,0.028778450592239782,0.902997685938642,0.28372312173268993,1.2154992582635717
t166,0.0,0.02875419396580822,0.8959499588730804,0.2816078534843976,1.2063120063232862
t167,0.0,0.028708358601821946,0.8679355399802627,0.2736390088944872,1.170282907476572
t168,0.0,0.028406397102232254,0.6418888343411122,0.21956798129696614,0.8898632127403105
t169,0.0,0.028475251227170158,0.7066626098069494,0.23339038229337994,0.9685282433274995
t170,0.0,0.02815386627495474,0.45158761534226055,0.18456363045982985,0.6643051120770451
t171,0.0,0.028237016503144474,0.5069778866016887,0.19595427844145863,0.7311691815462918
t172,0.0,0.028282528660084634,0.539644433182134,0.20294103794077625,0.7708679997829948
t173,0.0,0.02851933801638042,0.7624198786825975,0.24837786309002105,1.039317079788999
t174,0.0,0.028537642364063025,0.7991605099122269,0.25701067110652576,1.0847088233828157
t175,0.0,0.028529055851699833,0.8135816841003377,0.2600705897900322,1.1021813297420697
t176,0.0,0.02841168772997391,0.6463016321946449,0.22686299425318762,0.9015763141778064
t177,0.0,8.683085197400668e-6,8.625708118224257e-6,8.627490637345666e-6,2.5936283952970593e-5
t178,0.0,8.379353621007807e-6,8.324790329043617e-6,8.327145979396687e-6,2.503128992944811e-5
t179,0.0,8.21588847706147e-6,8.166258834353474e-6,8.16872462135523e-6,2.4550871932770174e-5
t180,0.0,8.180631148640925e-6,8.130585165229094e-6,8.132966722439254e-6,2.4444183036309276e-5
t181,0.0,8.070570503878636e-6,8.021632686816256e-6,8.023914912232517e-6,2.411611810292741e-5
t182,0.0,8.083346256368149e-6,8.032866311054121e-6,8.035179796351757e-6,2.4151392363774026e-5
t183,0.0,8.173268486170856e-6,8.122489009266017e-6,8.124907074707701e-6,2.4420664570144575e-5
t184,0.0,8.359157896247303e-6,8.306354429435448e-6,8.308754287488827e-6,2.4974266613171578e-5
t185,0.0,0.057752036738855116,1.4502045030751376,0.6959472292055043,2.203903769019497
t186,0.0,0.05775221804783686,1.4502054685501173,0.6959478711560843,2.2039055577540383
t187,0.0,0.057752206619230716,1.4502053331902827,0.6959477851091771,2.2039053249186904
t188,0.0,0.05775220573012236,1.450205296943485,0.6959477628193587,2.203905265492966
t189,0.0,0.057752205475007284,1.4502052667701955,0.6959477431319016,2.2039052153771044
t190,0.0,0.057752203767977066,1.4502052272003283,0.695947715843972,2.2039051468122772
t191,0.0,0.05775217981416241,1.4502050127274524,0.6959475758169291,2.203904768358544
t192,0.0,0.057751920901995595,1.4502042481702255,0.6959469477290768,2.203903116801298
t193,0.0,0.05706412164154864,1.4493730283777178,0.69512472925515,2.2015618792744163
