Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t66,0.0,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,12.097158070140457,8.633364076233915,20.730522146374373
t81,0.0,0.27845347626965034,45.16852699217608,37.66654099413849,83.11352146258423
t82,0.0,1.760859708290689,52.479042636638916,49.08487262186317,103.32477496679277
t83,0.0,1.7405511415554964,53.17528105889218,48.875999045364985,103.79183124581266
t84,0.0,1.6100050021005727,48.56268989114436,46.7176538752754,96.89034876852034
t85,0.0,1.5693898487504112,52.0438887173984,45.1163007128754,98.72957927902422
t86,0.0,1.6970335244558499,52.39200842523144,45.74291641945908,99.83195836914636
t87,0.0,1.824679524707245,50.738440468741466,49.989982446251055,102.55310243969976
t88,0.0,1.470761671862138,44.29822455434115,36.48293055751947,82.25191678372275
t89,0.0,0.27268434178066947,7.484570274410285,6.1269022772914585,13.884156893482412
t90,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,13.141520278208292,8.633366284200351,21.774886562408643
t105,0.0,0.5105344244556099,48.73675810369862,33.280230117302,82.52752264545623
