Zone,1,2,Total
CO2_Price_1,-3.0354006225938345e-9,0.0,0.0
AnnualSum,1.8071218019780457e7,0.0,1.8071218019780457e7
t1,4968.665986944748,0.0,4968.665986944748
t2,4704.289604082775,0.0,4704.289604082775
t3,4125.104437293911,0.0,4125.104437293911
t4,3503.2006437660493,0.0,3503.2006437660493
t5,2881.255451116599,0.0,2881.255451116599
t6,2259.296022553304,0.0,2259.296022553304
t7,1637.3300450452455,0.0,1637.3300450452455
t8,1015.3581172396679,0.0,1015.3581172396679
t9,0.17291921456777237,0.0,0.17291921456777237
t10,0.0726073230639022,0.0,0.0726073230639022
t11,0.06032455026861018,0.0,0.06032455026861018
t12,0.05802627504013534,0.0,0.05802627504013534
t13,0.0598531320512462,0.0,0.0598531320512462
t14,0.06761990582353093,0.0,0.06761990582353093
t15,0.10118814212945375,0.0,0.10118814212945375
t16,1.0763644518565145,0.0,1.0763644518565145
t17,1970.8595690496197,0.0,1970.8595690496197
t18,1762.9709812256153,0.0,1762.9709812256153
t19,2438.6187055858336,0.0,2438.6187055858336
t20,3114.2668371259483,0.0,3114.2668371259483
t21,3789.906951848531,0.0,3789.906951848531
t22,4465.523616769887,0.0,4465.523616769887
t23,5062.588494966905,0.0,5062.588494966905
t24,5620.365820311274,0.0,5620.365820311274
t25,5504.305803747169,0.0,5504.305803747169
t26,4828.7581697406,0.0,4828.7581697406
t27,4153.264092369641,0.0,4153.264092369641
t28,3554.065209216235,0.0,3554.065209216235
t29,3113.8046074073472,0.0,3113.8046074073472
t30,2438.2131770121423,0.0,2438.2131770121423
t31,1762.5763888106324,0.0,1762.5763888106324
t32,1086.9269557901807,0.0,1086.9269557901807
t33,0.16343058123607312,0.0,0.16343058123607312
t34,0.07726860841176746,0.0,0.07726860841176746
t35,0.06553613628918582,0.0,0.06553613628918582
t36,0.06327408238833662,0.0,0.06327408238833662
t37,0.06543700320509346,0.0,0.06543700320509346
t38,0.07424073097395872,0.0,0.07424073097395872
t39,0.11289183378947977,0.0,0.11289183378947977
t40,1459.9149592313647,0.0,1459.9149592313647
t41,2188.831272327319,0.0,2188.831272327319
t42,2423.1442638937597,0.0,2423.1442638937597
t43,3142.986976842246,0.0,3142.986976842246
t44,3862.8298801652413,0.0,3862.8298801652413
t45,4582.664437391336,0.0,4582.664437391336
t46,5302.475268730411,0.0,5302.475268730411
t47,5914.261463873531,0.0,5914.261463873531
t48,6317.160643680948,0.0,6317.160643680948
t49,5597.762614310249,0.0,5597.762614310249
t50,4878.022080402297,0.0,4878.022080402297
t51,4158.345750388371,0.0,4158.345750388371
t52,3701.4403250391933,0.0,3701.4403250391933
t53,3305.364461932848,0.0,3305.364461932848
t54,2585.559229579064,0.0,2585.559229579064
t55,1865.721851179647,0.0,1865.721851179647
t56,1145.8732447513278,0.0,1145.8732447513278
t57,0.18143627455018072,0.0,0.18143627455018072
t58,0.07936699948311085,0.0,0.07936699948311085
t59,0.06579572496364271,0.0,0.06579572496364271
t60,0.06265400918685603,0.0,0.06265400918685603
t61,0.0636124549320523,0.0,0.0636124549320523
t62,0.06927911980352307,0.0,0.06927911980352307
t63,0.08710137648139583,0.0,0.08710137648139583
t64,0.19707431022131722,0.0,0.19707431022131722
t65,1461.2925564547345,0.0,1461.2925564547345
t66,1488.012188209154,0.0,1488.012188209154
t67,2045.9612981226703,0.0,2045.9612981226703
t68,2603.903841218983,0.0,2603.903841218983
t69,3161.8261366762786,0.0,3161.8261366762786
t70,3719.7102902639344,0.0,3719.7102902639344
t71,4277.537338842134,0.0,4277.537338842134
t72,4835.293954495117,0.0,4835.293954495117
t73,4291.772229037885,0.0,4291.772229037885
t74,3752.2746212690204,0.0,3752.2746212690204
t75,3219.9658619414586,0.0,3219.9658619414586
t76,2704.918058290848,0.0,2704.918058290848
t77,2269.597350856194,0.0,2269.597350856194
t78,2045.4181734749423,0.0,2045.4181734749423
t79,1487.6060748236687,0.0,1487.6060748236687
t80,929.7197817217522,0.0,929.7197817217522
t81,0.08414006084183928,0.0,0.08414006084183928
t82,0.06635161082836535,0.0,0.06635161082836535
t83,0.06173553810735694,0.0,0.06173553810735694
t84,0.06114124702758343,0.0,0.06114124702758343
t85,0.06367796357688399,0.0,0.06367796357688399
t86,0.07161528348957855,0.0,0.07161528348957855
t87,0.10130386301902647,0.0,0.10130386301902647
t88,0.5076982827691479,0.0,0.5076982827691479
t89,1844.8201096903372,0.0,1844.8201096903372
t90,1694.837498396474,0.0,1694.837498396474
t91,2341.375682939575,0.0,2341.375682939575
t92,2987.915890130045,0.0,2987.915890130045
t93,3634.4476660650453,0.0,3634.4476660650453
t94,4280.953092766876,0.0,4280.953092766876
t95,4868.351199397803,0.0,4868.351199397803
t96,5426.238925591383,0.0,5426.238925591383
t97,5426.083975728474,0.0,5426.083975728474
t98,4780.944030766759,0.0,4780.944030766759
t99,4280.915195571121,0.0,4280.915195571121
t100,3634.4164521000894,0.0,3634.4164521000894
t101,2987.876498855466,0.0,2987.876498855466
t102,2341.3225465798196,0.0,2341.3225465798196
t103,1694.7612652902392,0.0,1694.7612652902392
t104,1048.1938131608438,0.0,1048.1938131608438
t105,0.22908496350111726,0.0,0.22908496350111726
t106,0.08426586914353787,0.0,0.08426586914353787
t107,0.06831582427949949,0.0,0.06831582427949949
t108,0.06514777456538183,0.0,0.06514777456538183
t109,0.06661048029013181,0.0,0.06661048029013181
t110,0.07398055042789299,0.0,0.07398055042789299
t111,0.10067251666896465,0.0,0.10067251666896465
t112,0.3798614887050211,0.0,0.3798614887050211
t113,1923.043661284139,0.0,1923.043661284139
t114,1736.946384965588,0.0,1736.946384965588
t115,2401.551871820516,0.0,2401.551871820516
t116,3066.159258369317,0.0,3066.159258369317
t117,3730.7577244461772,0.0,3730.7577244461772
t118,4395.328142035408,0.0,4395.328142035408
t119,4988.747304757566,0.0,4988.747304757566
t120,5546.532227306954,0.0,5546.532227306954
t121,4888.830464277741,0.0,4888.830464277741
t122,4395.397496227241,0.0,4395.397496227241
t123,3730.817372641878,0.0,3730.817372641878
t124,3066.2040047082505,0.0,3066.2040047082505
t125,2401.578353378107,0.0,2401.578353378107
t126,1736.9461746455897,0.0,1736.9461746455897
t127,1072.3089032859214,0.0,1072.3089032859214
t128,0.2627204998317765,0.0,0.2627204998317765
t129,0.0834263886956681,0.0,0.0834263886956681
t130,0.06426219940590196,0.0,0.06426219940590196
t131,0.05926157286265024,0.0,0.05926157286265024
t132,0.05767955882554953,0.0,0.05767955882554953
t133,0.058279770268964956,0.0,0.058279770268964956
t134,0.061628126081703136,0.0,0.061628126081703136
t135,0.0702936993314374,0.0,0.0702936993314374
t136,0.09675076145284074,0.0,0.09675076145284074
t137,891.8057847312282,0.0,891.8057847312282
t138,908.1305039329515,0.0,908.1305039329515
t139,1248.6193202943846,0.0,1248.6193202943846
t140,1589.1028982287955,0.0,1589.1028982287955
t141,1929.5756213458708,0.0,1929.5756213458708
t142,2270.0292797403945,0.0,2270.0292797403945
t143,2610.4382286007094,0.0,2610.4382286007094
t144,2950.5505661184075,0.0,2950.5505661184075
t145,2610.227877459099,0.0,2610.227877459099
t146,2269.793222966567,0.0,2269.793222966567
t147,1929.3277083490295,0.0,1929.3277083490295
t148,1588.8422570270577,0.0,1588.8422570270577
t149,1248.4422825081488,0.0,1248.4422825081488
t150,907.9985671652748,0.0,907.9985671652748
t151,567.5250089248985,0.0,567.5250089248985
t152,0.08204981482235088,0.0,0.08204981482235088
t153,0.06440615312610208,0.0,0.06440615312610208
t154,0.05896067725108562,0.0,0.05896067725108562
t155,0.0569241014137591,0.0,0.0569241014137591
t156,0.056664281313115274,0.0,0.056664281313115274
t157,0.05784387741487436,0.0,0.05784387741487436
t158,0.061360403018711165,0.0,0.061360403018711165
t159,0.06924541066318524,0.0,0.06924541066318524
t160,0.09199120818251881,0.0,0.09199120818251881
t161,1259.053067622911,0.0,1259.053067622911
t162,1425.2751277881896,0.0,1425.2751277881896
t163,1908.6439965916968,0.0,1908.6439965916968
t164,2444.0542095272135,0.0,2444.0542095272135
t165,2979.4620077903683,0.0,2979.4620077903683
t166,3514.8584385749505,0.0,3514.8584385749505
t167,4050.2294587545007,0.0,4050.2294587545007
t168,4585.52257499954,0.0,4585.52257499954
t169,4640.281929411903,0.0,4640.281929411903
t170,4104.986889656774,0.0,4104.986889656774
t171,3569.613229738356,0.0,3569.613229738356
t172,3034.2121951476006,0.0,3034.2121951476006
t173,2498.7968790096766,0.0,2498.7968790096766
t174,1963.371579994478,0.0,1963.371579994478
t175,1427.9364668833007,0.0,1427.9364668833007
t176,892.4838421839112,0.0,892.4838421839112
t177,0.08372846839221092,0.0,0.08372846839221092
t178,0.06695769944517857,0.0,0.06695769944517857
t179,0.06250779231761963,0.0,0.06250779231761963
t180,0.062217503404853686,0.0,0.062217503404853686
t181,0.06506462961174435,0.0,0.06506462961174435
t182,0.07426901078207572,0.0,0.07426901078207572
t183,0.11221322276778067,0.0,0.11221322276778067
t184,1438.749266800156,0.0,1438.749266800156
t185,1621.5373813448045,0.0,1621.5373813448045
t186,2109.548777203062,0.0,2109.548777203062
t187,2698.4562792144084,0.0,2698.4562792144084
t188,3287.3646603337556,0.0,3287.3646603337556
t189,3876.26456314741,0.0,3876.26456314741
t190,4465.137931194458,0.0,4465.137931194458
t191,5033.304514498523,0.0,5033.304514498523
t192,5591.071501569987,0.0,5591.071501569987
t193,5010.669001907946,0.0,5010.669001907946
t194,4421.889363081593,0.0,4421.889363081593
t195,3853.792576794031,0.0,3853.792576794031
t196,3326.8539556647,0.0,3326.8539556647
t197,2738.040137900687,0.0,2738.040137900687
t198,2149.143365394092,0.0,2149.143365394092
t199,1560.2303478631197,0.0,1560.2303478631197
t200,971.3084614013474,0.0,971.3084614013474
t201,0.18973274156145628,0.0,0.18973274156145628
t202,0.08084499774620098,0.0,0.08084499774620098
t203,0.06703623688109221,0.0,0.06703623688109221
t204,0.06415374396901623,0.0,0.06415374396901623
t205,0.06578071334523329,0.0,0.06578071334523329
t206,0.0733706753426247,0.0,0.0733706753426247
t207,0.10445182972311275,0.0,0.10445182972311275
t208,0.6878961160775694,0.0,0.6878961160775694
t209,2190.5840929077963,0.0,2190.5840929077963
t210,1881.24085832211,0.0,1881.24085832211
t211,2607.6380157923545,0.0,2607.6380157923545
t212,3334.0357115329566,0.0,3334.0357115329566
t213,4060.424730430283,0.0,4060.424730430283
t214,4786.788903898868,0.0,4786.788903898868
t215,5400.761085427714,0.0,5400.761085427714
t216,5790.231228261025,0.0,5790.231228261025
t217,5662.228465291746,0.0,5662.228465291746
t218,4965.25637365727,0.0,4965.25637365727
t219,4573.5305916636635,0.0,4573.5305916636635
t220,4060.286139727749,0.0,4060.286139727749
t221,3333.914051167453,0.0,3333.914051167453
t222,2607.512799687197,0.0,2607.512799687197
t223,1881.1008374622802,0.0,1881.1008374622802
t224,1154.6811490855966,0.0,1154.6811490855966
t225,0.2544178511240699,0.0,0.2544178511240699
t226,0.08391165287834543,0.0,0.08391165287834543
t227,0.06746470556838854,0.0,0.06746470556838854
t228,0.06438295868610622,0.0,0.06438295868610622
t229,0.06600337676101935,0.0,0.06600337676101935
t230,0.074225704864037,0.0,0.074225704864037
t231,0.11193252889126191,0.0,0.11193252889126191
t232,1444.0361851091043,0.0,1444.0361851091043
t233,2397.6881541197076,0.0,2397.6881541197076
t234,2529.7923169107994,0.0,2529.7923169107994
t235,3297.939771897233,0.0,3297.939771897233
t236,4066.0877201047915,0.0,4066.0877201047915
t237,4834.227602691624,0.0,4834.227602691624
t238,5602.34428427067,0.0,5602.34428427067
t239,6230.238463448133,0.0,6230.238463448133
t240,6787.803483074932,0.0,6787.803483074932
t241,6026.192720123764,0.0,6026.192720123764
t242,5258.205596420824,0.0,5258.205596420824
t243,4500.5007620689385,0.0,4500.5007620689385
t244,4152.756179864153,0.0,4152.756179864153
t245,3514.7403788666647,0.0,3514.7403788666647
t246,2746.6110242342356,0.0,2746.6110242342356
t247,1978.4620461572142,0.0,1978.4620461572142
t248,1210.303507719628,0.0,1210.303507719628
t249,0.20994120287923923,0.0,0.20994120287923923
t250,0.08057819562393315,0.0,0.08057819562393315
t251,0.0660900162922407,0.0,0.0660900162922407
t252,0.06312334572004746,0.0,0.06312334572004746
t253,0.0647777543197113,0.0,0.0647777543197113
t254,0.07297118239554863,0.0,0.07297118239554863
t255,0.10877069982000209,0.0,0.10877069982000209
t256,1030.5619003786055,0.0,1030.5619003786055
t257,2477.5680815907544,0.0,2477.5680815907544
t258,2419.0249019382422,0.0,2419.0249019382422
t259,3207.364597469472,0.0,3207.364597469472
t260,3995.705652394427,0.0,3995.705652394427
t261,4784.03892744643,0.0,4784.03892744643
t262,5572.349533506383,0.0,5572.349533506383
t263,6206.977298903586,0.0,6206.977298903586
t264,6764.2327741877,0.0,6764.2327741877
t265,6140.275790672827,0.0,6140.275790672827
t266,5352.040459542188,0.0,5352.040459542188
t267,4563.893457083126,0.0,4563.893457083126
t268,3931.5633799463003,0.0,3931.5633799463003
t269,3602.2152819317316,0.0,3602.2152819317316
t270,2813.9019405710274,0.0,2813.9019405710274
t271,2025.563767159841,0.0,2025.563767159841
t272,1237.214744011404,0.0,1237.214744011404
t273,0.19413935411924274,0.0,0.19413935411924274
t274,0.07833383822544213,0.0,0.07833383822544213
t275,0.06392523645730226,0.0,0.06392523645730226
t276,0.06004513711660499,0.0,0.06004513711660499
t277,0.05976482680084658,0.0,0.05976482680084658
t278,0.06281518473448656,0.0,0.06281518473448656
t279,0.0710943377929658,0.0,0.0710943377929658
t280,0.09807144236494372,0.0,0.09807144236494372
t281,1443.779148263582,0.0,1443.779148263582
t282,1470.1815783127,0.0,1470.1815783127
t283,2021.4400549994177,0.0,2021.4400549994177
t284,2572.6946296187584,0.0,2572.6946296187584
t285,3123.9393045604043,0.0,3123.9393045604043
t286,3675.1665184777175,0.0,3675.1665184777175
t287,4226.354440208,0.0,4226.354440208
t288,4777.349197193324,0.0,4777.349197193324
t289,4226.32710216931,0.0,4226.32710216931
t290,3675.141360851158,0.0,3675.141360851158
t291,3123.914291767822,0.0,3123.914291767822
t292,2572.6696688219354,0.0,2572.6696688219354
t293,2021.4153558860728,0.0,2021.4153558860728
t294,1470.1499567648334,0.0,1470.1499567648334
t295,918.8659935025898,0.0,918.8659935025898
t296,0.08364188234461278,0.0,0.08364188234461278
t297,0.06278005373827343,0.0,0.06278005373827343
t298,0.05546614368119989,0.0,0.05546614368119989
t299,0.05299389139504626,0.0,0.05299389139504626
t300,0.05226031514379764,0.0,0.05226031514379764
t301,0.05263133845871921,0.0,0.05263133845871921
t302,0.054452766628936555,0.0,0.054452766628936555
t303,0.05851377396622594,0.0,0.05851377396622594
t304,0.06787166036362274,0.0,0.06787166036362274
t305,0.09615264896493746,0.0,0.09615264896493746
t306,625.317627583451,0.0,625.317627583451
t307,636.781426993147,0.0,636.781426993147
t308,875.5138605786153,0.0,875.5138605786153
t309,1114.241337096801,0.0,1114.241337096801
t310,1352.9563961979159,0.0,1352.9563961979159
t311,1591.64703732628,0.0,1591.64703732628
t312,1830.26632123141,0.0,1830.26632123141
t313,1830.261683746167,0.0,1830.261683746167
t314,1591.6393138118553,0.0,1591.6393138118553
t315,1352.9462192842122,0.0,1352.9462192842122
t316,1114.2287850614985,0.0,1114.2287850614985
t317,875.4981314824436,0.0,875.4981314824436
t318,636.7561657143796,0.0,636.7561657143796
t319,397.9962634332694,0.0,397.9962634332694
t320,0.0825652507307187,0.0,0.0825652507307187
t321,0.0639793361978533,0.0,0.0639793361978533
t322,0.0580561442706277,0.0,0.0580561442706277
t323,0.05566471157493806,0.0,0.05566471157493806
t324,0.054955080903311346,0.0,0.054955080903311346
t325,0.055432394850236114,0.0,0.055432394850236114
t326,0.057490098067924544,0.0,0.057490098067924544
t327,0.06195398117976636,0.0,0.06195398117976636
t328,0.07176091156946747,0.0,0.07176091156946747
t329,0.10101884635172788,0.0,0.10101884635172788
t330,1437.9000352681528,0.0,1437.9000352681528
t331,1464.194913348218,0.0,1464.194913348218
t332,2013.2070889692177,0.0,2013.2070889692177
t333,2562.2156838245105,0.0,2562.2156838245105
t334,3111.21440945875,0.0,3111.21440945875
t335,3660.195103912833,0.0,3660.195103912833
t336,4209.134342301314,0.0,4209.134342301314
t337,4757.888281457814,0.0,4757.888281457814
t338,4209.136318218891,0.0,4209.136318218891
t339,3660.1911126956934,0.0,3660.1911126956934
t340,3111.207120386276,0.0,3111.207120386276
t341,2562.20557741933,0.0,2562.20557741933
t342,2013.1926551844674,0.0,2013.1926551844674
t343,1464.1690102471791,0.0,1464.1690102471791
t344,915.1270165760247,0.0,915.1270165760247
t345,0.08084213783623781,0.0,0.08084213783623781
t346,0.0631655304194062,0.0,0.0631655304194062
t347,0.05819125912538826,0.0,0.05819125912538826
t348,0.05656476117089861,0.0,0.05656476117089861
t349,0.056703616881277896,0.0,0.056703616881277896
t350,0.05859528854816527,0.0,0.05859528854816527
t351,0.06312957780972958,0.0,0.06312957780972958
t352,0.07361813624267126,0.0,0.07361813624267126
t353,0.10775306232550821,0.0,0.10775306232550821
t354,1448.0978133789463,0.0,1448.0978133789463
t355,1474.5753628493378,0.0,1474.5753628493378
t356,2027.482011959122,0.0,2027.482011959122
t357,2580.3811406326613,0.0,2580.3811406326613
t358,3133.267238804969,0.0,3133.267238804969
t359,3686.131692525628,0.0,3686.131692525628
t360,4238.942682809408,0.0,4238.942682809408
t361,4359.355142280822,0.0,4359.355142280822
t362,3806.5212192147806,0.0,3806.5212192147806
t363,3253.65914504525,0.0,3253.65914504525
t364,3132.883553504363,0.0,3132.883553504363
t365,2580.1473064568363,0.0,2580.1473064568363
t366,2027.3079149862958,0.0,2027.3079149862958
t367,1474.4376062966755,0.0,1474.4376062966755
t368,921.539100761956,0.0,921.539100761956
t369,0.08033589487623609,0.0,0.08033589487623609
t370,0.06323641900985616,0.0,0.06323641900985616
t371,0.05854128958604681,0.0,0.05854128958604681
t372,0.05735297059229717,0.0,0.05735297059229717
t373,0.05841290647900061,0.0,0.05841290647900061
t374,0.06220267686061551,0.0,0.06220267686061551
t375,0.07213800660545575,0.0,0.07213800660545575
t376,0.11032195840996578,0.0,0.11032195840996578
t377,1442.4915025434416,0.0,1442.4915025434416
t378,1663.6586376181692,0.0,1663.6586376181692
t379,2133.6387168086353,0.0,2133.6387168086353
t380,2732.2599971978248,0.0,2732.2599971978248
t381,3330.880670216508,0.0,3330.880670216508
t382,3929.4921445818177,0.0,3929.4921445818177
t383,4528.077377929926,0.0,4528.077377929926
t384,5099.434556499302,0.0,5099.434556499302
t385,5065.898053791203,0.0,5065.898053791203
t386,4467.496859495558,0.0,4467.496859495558
t387,3895.9794515183544,0.0,3895.9794515183544
t388,3378.640354674368,0.0,3378.640354674368
t389,2780.075228642874,0.0,2780.075228642874
t390,2181.4582811200726,0.0,2181.4582811200726
t391,1582.8288072229016,0.0,1582.8288072229016
t392,984.1867715937602,0.0,984.1867715937602
t393,0.1415991135467747,0.0,0.1415991135467747
t394,0.07102828271646763,0.0,0.07102828271646763
t395,0.06015710474743842,0.0,0.06015710474743842
t396,0.05718001758498335,0.0,0.05718001758498335
t397,0.05722426262752796,0.0,0.05722426262752796
t398,0.060137076181741474,0.0,0.060137076181741474
t399,0.06814316878683999,0.0,0.06814316878683999
t400,0.09400777324290642,0.0,0.09400777324290642
t401,0.32827781333014544,0.0,0.32827781333014544
t402,1783.4429446692054,0.0,1783.4429446692054
t403,1661.6904333188184,0.0,1661.6904333188184
t404,2294.051588375586,0.0,2294.051588375586
t405,2926.4152254835317,0.0,2926.4152254835317
t406,3558.769260785154,0.0,3558.769260785154
t407,4191.091464921493,0.0,4191.091464921493
t408,4773.784534634562,0.0,4773.784534634562
t409,5331.615397408229,0.0,5331.615397408229
t410,4739.163559629945,0.0,4739.163559629945
t411,4191.091866301184,0.0,4191.091866301184
t412,3558.752317911633,0.0,3558.752317911633
t413,2926.378723792479,0.0,2926.378723792479
t414,2293.9944034480427,0.0,2293.9944034480427
t415,1661.6043428201453,0.0,1661.6043428201453
t416,1029.203985805791,0.0,1029.203985805791
t417,0.1589143585635849,0.0,0.1589143585635849
t418,0.07282829952462608,0.0,0.07282829952462608
t419,0.06083469374997784,0.0,0.06083469374997784
t420,0.05779770094851193,0.0,0.05779770094851193
t421,0.058117060133624734,0.0,0.058117060133624734
t422,0.061668483057424,0.0,0.061668483057424
t423,0.07157777443261155,0.0,0.07157777443261155
t424,0.11124453181668463,0.0,0.11124453181668463
t425,1447.1741408076787,0.0,1447.1741408076787
t426,2004.9181522868237,0.0,2004.9181522868237
t427,2319.2898480799713,0.0,2319.2898480799713
t428,2996.7098966688372,0.0,2996.7098966688372
t429,3674.129150900562,0.0,3674.129150900562
t430,4351.539366667931,0.0,4351.539366667931
t431,5028.9255654586495,0.0,5028.9255654586495
t432,5626.541724426784,0.0,5626.541724426784
t433,5515.985448880723,0.0,5515.985448880723
t434,4838.711021055303,0.0,4838.711021055303
t435,4161.53704660544,0.0,4161.53704660544
t436,3484.6701259756355,0.0,3484.6701259756355
t437,3019.557557564908,0.0,3019.557557564908
t438,2444.143029625983,0.0,2444.143029625983
t439,1766.7340357916535,0.0,1766.7340357916535
t440,1089.3106678330298,0.0,1089.3106678330298
t441,0.1866030800532421,0.0,0.1866030800532421
t442,0.07920155360601233,0.0,0.07920155360601233
t443,0.06538532248075891,0.0,0.06538532248075891
t444,0.062438232161675655,0.0,0.062438232161675655
t445,0.06395323431058819,0.0,0.06395323431058819
t446,0.07107891256593796,0.0,0.07107891256593796
t447,0.09788292463119445,0.0,0.09788292463119445
t448,0.39593806977782603,0.0,0.39593806977782603
t449,1700.6549060645357,0.0,1700.6549060645357
t450,1617.1017142762055,0.0,1617.1017142762055
t451,2230.3442818993904,0.0,2230.3442818993904
t452,2843.5878108547904,0.0,2843.5878108547904
t453,3456.822209766059,0.0,3456.822209766059
t454,4070.0288675038405,0.0,4070.0288675038405
t455,4646.311525971877,0.0,4646.311525971877
t456,5204.094100279168,0.0,5204.094100279168
t457,4590.974829736075,0.0,4590.974829736075
t458,4069.9105420019514,0.0,4069.9105420019514
t459,3456.7201386732486,0.0,3456.7201386732486
t460,2843.5410223871977,0.0,2843.5410223871977
t461,2230.3014097897085,0.0,2230.3014097897085
t462,1617.0474166192776,0.0,1617.0474166192776
t463,1003.7856790919416,0.0,1003.7856790919416
t464,0.22693917286890428,0.0,0.22693917286890428
t465,0.07952361695759583,0.0,0.07952361695759583
t466,0.060941118092628484,0.0,0.060941118092628484
t467,0.05591946205358943,0.0,0.05591946205358943
t468,0.05437541583188485,0.0,0.05437541583188485
t469,0.05426519210100074,0.0,0.05426519210100074
t470,0.05588024899962065,0.0,0.05588024899962065
t471,0.05985545246863658,0.0,0.05985545246863658
t472,0.06891066595186822,0.0,0.06891066595186822
t473,0.09640472672524165,0.0,0.09640472672524165
t474,946.789622538764,0.0,946.789622538764
t475,964.1202463673137,0.0,964.1202463673137
t476,1325.604796152046,0.0,1325.604796152046
t477,1687.0844389133813,0.0,1687.0844389133813
t478,2048.5517812911366,0.0,2048.5517812911366
t479,2409.994782298291,0.0,2409.994782298291
t480,2771.3665212155115,0.0,2771.3665212155115
t481,2771.3649684485727,0.0,2771.3649684485727
t482,2409.9905719766302,0.0,2409.9905719766302
t483,2048.545161380102,0.0,2048.545161380102
t484,1687.075145751261,0.0,1687.075145751261
t485,1325.5915430181658,0.0,1325.5915430181658
t486,964.0964962779833,0.0,964.0964962779833
t487,602.5834261369241,0.0,602.5834261369241
t488,0.08095452463000428,0.0,0.08095452463000428
t489,0.06360764315046334,0.0,0.06360764315046334
t490,0.058034202452137404,0.0,0.058034202452137404
t491,0.056025077388838176,0.0,0.056025077388838176
t492,0.05563973972875001,0.0,0.05563973972875001
t493,0.05661193348952023,0.0,0.05661193348952023
t494,0.060208868040130065,0.0,0.060208868040130065
t495,0.06849013796671428,0.0,0.06849013796671428
t496,0.09521624391125723,0.0,0.09521624391125723
t497,0.34946987070808366,0.0,0.34946987070808366
t498,1541.455801196671,0.0,1541.455801196671
t499,1531.2834927079812,0.0,1531.2834927079812
t500,2107.754638194269,0.0,2107.754638194269
t501,2684.2254107709405,0.0,2684.2254107709405
t502,3260.683718513014,0.0,3260.683718513014
t503,3837.100614230063,0.0,3837.100614230063
t504,4382.518036451433,0.0,4382.518036451433
t505,4958.866107363429,0.0,4958.866107363429
t506,4382.482948132326,0.0,4382.482948132326
t507,3837.079279486492,0.0,3837.079279486492
t508,3260.7423546368695,0.0,3260.7423546368695
t509,2684.278840147411,0.0,2684.278840147411
t510,2107.791887648892,0.0,2107.791887648892
t511,1531.2951221230846,0.0,1531.2951221230846
t512,954.790523831799,0.0,954.790523831799
t513,0.24983858566664868,0.0,0.24983858566664868
t514,0.08317841807450903,0.0,0.08317841807450903
t515,0.06632717162462116,0.0,0.06632717162462116
t516,0.06222645608646138,0.0,0.06222645608646138
