Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0312571943620128e-5,2.9375776911621354e-6,0.0,1.2842798093115441e-5,1.1216592966496313e-5,0.0,2.5510646537449122e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.282018723184315e-5
t1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9779283601289264e-5,3.555334945547276e-6,0.0,1.1077409243288072e-5,1.2854004537419696e-5,0.0,2.4945039076362398e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22110714039067e-5
t1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921040888213317e-5,3.247093393644239e-6,0.0,8.57997530763468e-6,1.1916342575154573e-5,0.0,2.513264349655638e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808646365512303e-5
t1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760221714531365e-5,3.948062644376558e-6,0.0,6.116846856153239e-6,1.1880663998717073e-5,0.0,2.5423717618008823e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.497150826256935e-5
t1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9808886644654245e-5,0.0,0.0,1.6936230212789914e-5,5.368541288948692e-6,0.0,4.950666576529933e-6,1.0404819217208922e-5,0.0,2.5706860381521112e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317600432165282e-5
t1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.821785404486231e-5,0.0,0.0,1.7362000426464352e-5,7.900825648584907e-6,1.987762575010933e-5,4.99440093122775e-6,9.247833984878515e-6,4.824451316842726e-5,2.7243267730887207e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018308832168544164
t1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354876649457438e-5,5.54292106451984e-5,0.0,0.0,1.759432588681677e-5,7.068164938206672e-6,5.0387547596250886e-5,3.195247702732967e-6,9.874899546933328e-6,5.5480255440443216e-5,2.865200659664819e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683071439478546e-5,2.66970168473466e-5,0.00030475815608993685
t1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956568428189257e-5,0.0001270934712033142,0.0,0.0,1.7341948493230946e-5,7.776500391130927e-6,0.00011244909847517705,9.06613670838189e-7,9.28124486720101e-6,0.00012746025431908947,3.439033350073153e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.766811063423535e-5,6.212404665376426e-5,6.210502877596013e-5,0.0006781623352665657
t1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72858291892453e-5,0.00014247753756553225,0.0,0.0,1.6923494893030785e-5,9.011684290386049e-6,0.00012804039787678051,6.228288467260897e-7,9.579577844877551e-6,0.00014290500661218175,3.541947481804966e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.009343928067802e-5,6.969059793307507e-5,7.03594814613666e-5,0.0007624093506119297
t1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.698331084071697e-5,0.0001617420230865807,0.0,0.0,1.6943961549590964e-5,1.136996826367721e-5,0.0001450701561297957,6.236524189021148e-7,9.49891236209943e-6,0.00016229256218025512,3.7716468266774277e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.012453732237024e-5,7.910794943101962e-5,7.988182411308741e-5,0.0008613553259648697
t1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23805726852811e-5,0.00017244955265820205,0.0,0.0,1.6990717706498228e-5,1.303868521706344e-5,0.00015460224995116913,6.240311871293153e-7,9.284105052109042e-6,0.0001730756669786615,4.023754108723761e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469257751347614e-5,8.432372035862556e-5,8.517042209014391e-5,0.0009168698424855971
t1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544092941775716e-5,0.00017848526237261922,0.0,0.0,1.663887299197427e-5,1.5308856399401098e-5,0.00015945478590557495,1.3846950944750828e-6,9.560283463212785e-6,0.00017918685880147223,4.097235524266875e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79891134391233e-5,8.725115081421109e-5,8.756365811356659e-5,0.0009492368220560565
t1598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.368583072382307e-5,0.0001750212906488531,0.0,0.0,1.5622228029613963e-5,1.951970066887088e-5,0.00015809380602537057,1.81119457113015e-6,1.0855697666237814e-5,0.00017567051487077379,4.080777224058317e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.615554072414167e-5,8.555943672496369e-5,8.577125426279508e-5,0.0009385742671571569
t1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197193646708456e-5,0.00017148886196602722,0.0,0.0,1.4771846790321903e-5,2.2997465203212104e-5,0.00015550520214279643,2.8507784685889146e-6,1.2368400820773847e-5,0.00017216794543628566,4.0526344023935205e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46109029999007e-5,8.391857886618936e-5,8.400539085133118e-5,0.000927183654036447
t1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.420771571275964e-5,0.00015591666212102367,0.0,0.0,1.2832227661863884e-5,1.9961539582130835e-5,0.00014138847288482266,4.443477036564915e-6,1.3381385735812103e-5,0.00015652822716560877,3.921104401840891e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71284450522991e-5,7.642757470732419e-5,7.628170837170245e-5,0.0008477084800503211
t1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122484700910036e-5,0.0001297631156590793,0.0,0.0,9.341493618573424e-6,2.5550452339290788e-5,0.00011397174905923666,5.497410206933847e-6,1.3689429420495276e-5,0.00013037969547369244,3.7295919764253165e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43488086750068e-5,6.381723687005092e-5,6.365390223066569e-5,0.0007185340603263787
t1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616145411517891e-5,9.687605840159939e-5,0.0,0.0,8.792358050914753e-6,2.81155298089855e-5,7.907430784330892e-5,6.873870350725509e-6,1.3644128983105499e-5,9.996688155489153e-5,3.629257329601152e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.906738320118631e-5,4.905224719872336e-5,4.8994207962138604e-5,0.0005629110007667698
t1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00272862080908e-5,0.0,0.0,0.0,1.1434504041918659e-5,1.7450605041532457e-5,0.0,8.940428604030213e-6,1.1049908173741136e-5,0.0,2.848203929819125e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321164703182832e-5,2.3341115038990167e-5,2.3347875160567356e-5,0.00016728540859889035
t1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3075533733934717e-5,1.3085539124241372e-5,0.0,1.1257331444969263e-5,8.297437572649412e-6,0.0,2.7059345539290966e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.277518741508574e-5
t1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154991324945104e-5,1.1402856097561123e-5,0.0,1.144848728661186e-5,6.240175169208915e-6,0.0,2.4287923635857985e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.753443351418499e-5
t1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474828301410646e-5,1.034266979386723e-5,0.0,1.1027985126190622e-5,2.678743598528238e-6,0.0,2.0929542937583302e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9727224470275855e-5
t1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474899503215696e-5,1.3443431523897644e-5,0.0,1.0525359845061523e-5,1.0699891683466067e-6,0.0,1.941402342267542e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9201798992138155e-5
t1608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5332176612382252e-5,1.540838942553781e-5,0.0,9.261735697120457e-6,8.758642170287105e-7,0.0,1.9385514102097354e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026368005416659e-5
t1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5874942715166422e-5,1.6236485195050304e-5,0.0,8.372248838213066e-6,1.4566412703175124e-6,0.0,1.9623880379957322e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.156419839870462e-5
t1610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549421166076339e-5,2.030446947679873e-5,0.0,7.879655112400671e-6,1.917665067452674e-6,0.0,2.060094747928825e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.619694879670372e-5
t1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4817837595289351e-5,2.243080465055251e-5,0.0,7.215241000300881e-6,1.9177001069634784e-6,0.0,2.2778518730015432e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916010208312165e-5
t1612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4884067366160815e-5,2.0783295586355425e-5,0.0,7.215481671025591e-6,1.37954290990807e-6,0.0,2.50056703541357e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.926805788758561e-5
t1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342164619413295e-5,1.6949580725622334e-5,0.0,7.005943164239028e-6,5.250753100113259e-7,0.0,2.5210384787959007e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311263018196465e-5
t1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3860555879556745e-5,0.0,0.0,1.252895506753274e-5,1.2404170369980714e-5,0.0,6.921938530146901e-6,-6.360218119080856e-8,0.0,2.496147883863682e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.061349650466312e-5
t1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823762723256929e-5,0.0,0.0,1.2391472116276636e-5,8.584466643995425e-6,7.89581160756087e-6,6.922488132990417e-6,0.0,4.8214987797834397e-5,2.5311455558079783e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015755830908930683
t1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940495458471972e-5,0.00010694973110283307,0.0,0.0,1.1146487282627017e-5,5.140113277662676e-6,6.490651975770646e-5,6.569632086057012e-6,0.0,0.00010722251662542703,3.183315199715515e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223790143408102e-5,5.2031995692765065e-5,0.00048744300384103426
t1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.939812290023383e-5,0.00012673616009704902,0.0,0.0,9.33295708472837e-6,4.065678867989216e-6,5.470273210534636e-5,4.799461868612173e-6,0.0,0.00012709548690281736,3.4414581321600936e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163696918219075e-5,6.196780020484027e-5,6.184169613009693e-5,0.0006059916466655052
t1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941703808394095e-5,0.00014669442806608188,0.0,0.0,1.0566791227659243e-5,5.812613019376564e-6,3.441081412285957e-5,5.649585238793705e-6,0.0,0.00014713851233949526,3.615275614507676e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22061116903392e-5,7.175973120364176e-5,7.160414605600351e-5,0.0006714125271932683
t1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68553077392653e-5,0.00016148214431500538,0.0,0.0,1.140650765575292e-5,6.233512282839085e-6,7.196747944121254e-5,8.389825228911757e-6,0.0,0.00016203088826216572,3.669955214358685e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008382496439158e-5,7.895502379383855e-5,7.902183053217015e-5,0.0007731258963591398
t1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922179488417669e-5,0.00016617657228395685,0.0,0.0,1.3324052209481834e-5,5.139300267636609e-6,7.604452362880331e-5,1.2004166717485507e-5,0.0,0.00016675405245081265,3.515231520445301e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223270511946045e-5,8.127122313020152e-5,8.125408889537766e-5,0.0007985747947918461
t1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.183232779401806e-5,0.00017135201077081788,0.0,0.0,1.3041548002777853e-5,3.715615472565116e-6,6.505221980802954e-5,1.3823634266497713e-5,0.0,0.00017197017307069018,3.3972215737313355e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.460781708870124e-5,8.377240169573952e-5,8.375635416322068e-5,0.0008068963178703712
t1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889166374752676e-5,0.00016549928681211176,0.0,0.0,1.4416478637181634e-5,3.298699181105958e-6,0.00010891052692016509,1.38518700785151e-5,-3.373863471743295e-7,0.0001660725093231008,3.334412534094705e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163337968649964e-5,8.098199002748174e-5,8.094148613793806e-5,0.0008275046295453993
t1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.626891855494478e-5,0.00016019371054174295,0.0,0.0,1.6357685470828475e-5,3.5741891661640253e-6,8.318778632195007e-5,1.1900114030601306e-5,8.155401788053493e-7,0.00016073416035311539,3.2565766756390406e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92486977192457e-5,7.84476273653496e-5,7.818213629526127e-5,0.0007814763327543994
t1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52414620319064e-5,0.00013811432465447165,0.0,0.0,1.6490152271575536e-5,3.98002545016336e-6,7.594998445084287e-5,8.265747133208036e-6,5.009379659885377e-6,0.00013857394297644987,3.0015201538513956e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.853890738493806e-5,6.777952840853629e-5,6.741618262207272e-5,0.0006853748385825642
t1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6151258490899636e-5,0.00011966320310204288,0.0,0.0,1.676268295341689e-5,4.517736921863803e-6,7.806128270713506e-5,7.777767449432265e-6,1.0425213828472604e-5,0.0001202226460925715,2.4249059405236736e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9567374137737156e-5,5.8849693143528724e-5,5.8341198251818495e-5,0.0006145891164841557
t1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6318224946162445e-5,9.670379147150494e-5,0.0,0.0,1.6754842954036206e-5,4.771275384258173e-6,3.7271605198549264e-5,9.252590182494332e-6,1.2496868893453576e-5,0.0001002230318754016,2.0320025701803812e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9289311810893466e-5,4.9194952856922214e-5,4.9041656200559555e-5,0.0004916381774760396
t1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067719573117799e-5,0.0,0.0,0.0,1.5492661608834775e-5,4.861839784836636e-6,0.0,9.40388097854757e-6,9.266688214752393e-6,0.0,1.6196818947270294e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3838610300603302e-5,2.399693379585166e-5,2.372625844473469e-5,0.00014746088780660934
t1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4772941605645072e-5,8.919727752544395e-6,0.0,7.603603817762725e-6,6.357194049340109e-6,0.0,1.4228183154982571e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1881650380274864e-5
t1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5295816869483793e-5,1.0446448386209294e-5,0.0,5.3051306893679554e-6,5.023507901535981e-6,0.0,1.233482945389107e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8405733300488096e-5
t1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6726242281047555e-5,9.709041706435622e-6,0.0,2.638535270071736e-6,3.956403450620658e-6,0.0,1.0930696147256545e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3960918855432116e-5
t1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694329830756721e-5,9.904363197662296e-6,0.0,1.3546305829691737e-6,3.246974524542071e-6,0.0,9.198990210509274e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0648256823250025e-5
t1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7128633517010362e-5,7.383397086659203e-6,0.0,2.2285686046101176e-6,2.6054182318130117e-6,0.0,7.732848113416193e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7078865553508885e-5
